id,length,record_datetime,name,sample_rate,sound_type,species,gender,fed,plurality,age,method,mic_type,device_type,country,district,province,place,location_type
219443,5.4,24-05-16 09:40,r2016-05-24_09.40.35.384.wav_u2016-05-24_12.45.24.671356.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218793,54.272,24-05-16 09:41,r2016-05-24_09.41.29.375.wav_u2016-05-24_12.50.52.947494.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219444,54.272,24-05-16 09:41,r2016-05-24_09.41.35.176.wav_u2016-05-24_12.50.02.168514.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218794,54.272,24-05-16 09:42,r2016-05-24_09.42.29.415.wav_u2016-05-24_12.51.08.876689.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219445,54.272,24-05-16 09:42,r2016-05-24_09.42.35.216.wav_u2016-05-24_12.50.11.307310.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218795,54.272,24-05-16 09:43,r2016-05-24_09.43.29.455.wav_u2016-05-24_12.51.17.005393.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219446,54.016,24-05-16 09:43,r2016-05-24_09.43.35.256.wav_u2016-05-24_12.50.17.197193.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218796,54.272,24-05-16 09:44,r2016-05-24_09.44.29.495.wav_u2016-05-24_12.51.35.468184.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219447,4.5,24-05-16 09:44,r2016-05-24_09.44.35.256.wav_u2016-05-24_12.50.24.596280.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218797,54.272,24-05-16 09:45,r2016-05-24_09.45.29.385.wav_u2016-05-24_12.52.04.896492.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219448,54.272,24-05-16 09:45,r2016-05-24_09.45.35.305.wav_u2016-05-24_12.50.42.165012.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218798,54.272,24-05-16 09:46,r2016-05-24_09.46.29.460.wav_u2016-05-24_12.52.18.767236.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219449,54.272,24-05-16 09:46,r2016-05-24_09.46.35.206.wav_u2016-05-24_12.50.55.356822.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218799,11.776,24-05-16 09:47,r2016-05-24_09.47.29.402.wav_u2016-05-24_12.52.22.037723.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219450,13.312,24-05-16 09:47,r2016-05-24_09.47.35.302.wav_u2016-05-24_12.51.09.605923.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219451,59.136,24-05-16 09:48,r2016-05-24_09.48.34.061.wav_u2016-05-24_12.51.41.726688.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219452,54.272,24-05-16 09:49,r2016-05-24_09.49.39.298.wav_u2016-05-24_12.51.59.757742.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219453,54.272,24-05-16 09:50,r2016-05-24_09.50.39.340.wav_u2016-05-24_12.52.16.867719.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219454,54.272,24-05-16 09:51,r2016-05-24_09.51.39.386.wav_u2016-05-24_12.52.25.246754.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219455,54.272,24-05-16 09:52,r2016-05-24_09.52.39.278.wav_u2016-05-24_12.52.34.496362.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219456,54.272,24-05-16 09:53,r2016-05-24_09.53.39.326.wav_u2016-05-24_12.52.43.727633.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219457,54.272,24-05-16 09:56,r2016-05-24_09.56.39.354.wav_u2016-05-24_12.57.56.411096.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219458,54.272,24-05-16 09:57,r2016-05-24_09.57.39.267.wav_u2016-05-24_12.58.03.008895.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218800,59.136,24-05-16 09:59,r2016-05-24_09.59.25.863.wav_u2016-05-24_12.52.31.838172.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219459,59.136,24-05-16 09:59,r2016-05-24_09.59.30.029.wav_u2016-05-24_12.58.10.480383.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218801,54.272,24-05-16 10:00,r2016-05-24_10.00.31.105.wav_u2016-05-24_12.52.41.806573.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219460,53.76,24-05-16 10:00,r2016-05-24_10.00.35.346.wav_u2016-05-24_12.58.17.360430.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219461,52.224,24-05-16 10:01,r2016-05-24_10.01.35.341.wav_u2016-05-24_12.58.50.183610.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219462,53.76,24-05-16 10:02,r2016-05-24_10.02.35.309.wav_u2016-05-24_12.59.00.421234.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219463,38.656,24-05-16 10:03,r2016-05-24_10.03.35.320.wav_u2016-05-24_12.59.08.892229.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218802,2.2,24-05-16 10:04,r2016-05-24_10.04.31.166.wav_u2016-05-24_12.58.55.242757.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219464,54.272,24-05-16 10:04,r2016-05-24_10.04.35.317.wav_u2016-05-24_12.59.21.659684.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218803,54.016,24-05-16 10:05,r2016-05-24_10.05.31.205.wav_u2016-05-24_12.59.05.311547.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219465,54.272,24-05-16 10:05,r2016-05-24_10.05.35.356.wav_u2016-05-24_12.59.32.879279.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218804,1.1,24-05-16 10:06,r2016-05-24_10.06.31.096.wav_u2016-05-24_12.59.15.761955.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219466,54.272,24-05-16 10:06,r2016-05-24_10.06.35.249.wav_u2016-05-24_13.01.01.043774.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218805,54.272,24-05-16 10:07,r2016-05-24_10.07.31.135.wav_u2016-05-24_12.59.31.649748.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219467,54.272,24-05-16 10:07,r2016-05-24_10.07.35.287.wav_u2016-05-24_13.01.37.691106.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218806,54.272,24-05-16 10:08,r2016-05-24_10.08.31.175.wav_u2016-05-24_12.59.45.657765.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219468,54.272,24-05-16 10:08,r2016-05-24_10.08.35.338.wav_u2016-05-24_13.01.57.208331.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218807,0.7,24-05-16 10:10,r2016-05-24_10.10.31.190.wav_u2016-05-25_06.20.30.945595.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219469,7.5,24-05-16 10:10,r2016-05-24_10.10.33.125.wav_u2016-05-24_13.02.41.062125.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218808,2.2,24-05-16 10:11,r2016-05-24_10.11.36.547.wav_u2016-05-25_06.20.35.514345.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218809,2.7,24-05-16 10:11,r2016-05-24_10.11.36.547.wav_u2016-05-25_06.20.35.514345.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219470,54.272,24-05-16 10:11,r2016-05-24_10.11.38.328.wav_u2016-05-24_13.02.58.535785.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218811,1.3,24-05-16 10:12,r2016-05-24_10.12.36.437.wav_u2016-05-25_06.20.40.134543.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218810,3.4,24-05-16 10:12,r2016-05-24_10.12.36.437.wav_u2016-05-25_06.20.40.134543.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219471,54.272,24-05-16 10:12,r2016-05-24_10.12.38.349.wav_u2016-05-24_13.03.29.696919.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218812,54.272,24-05-16 10:13,r2016-05-24_10.13.36.479.wav_u2016-05-25_06.20.44.963863.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219472,54.272,24-05-16 10:13,r2016-05-24_10.13.38.390.wav_u2016-05-24_13.03.48.013594.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218813,53.76,24-05-16 10:14,r2016-05-24_10.14.36.518.wav_u2016-05-25_06.21.01.588771.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219473,54.016,24-05-16 10:14,r2016-05-24_10.14.38.436.wav_u2016-05-24_13.03.54.683319.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218814,4,24-05-16 10:15,r2016-05-24_10.15.36.407.wav_u2016-05-25_06.21.06.027869.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219474,54.016,24-05-16 10:15,r2016-05-24_10.15.38.377.wav_u2016-05-24_13.04.03.993562.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218815,54.272,24-05-16 10:16,r2016-05-24_10.16.36.456.wav_u2016-05-25_06.21.10.599170.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219475,54.272,24-05-16 10:16,r2016-05-24_10.16.38.390.wav_u2016-05-24_13.04.11.093612.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218816,54.272,24-05-16 10:17,r2016-05-24_10.17.36.497.wav_u2016-05-25_06.21.19.119645.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219476,54.272,24-05-16 10:17,r2016-05-24_10.17.38.427.wav_u2016-05-24_13.04.19.312976.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218817,1.2,24-05-16 10:18,r2016-05-24_10.18.36.538.wav_u2016-05-25_06.21.23.757370.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218818,1.1,24-05-16 10:18,r2016-05-24_10.18.36.538.wav_u2016-05-25_06.21.23.757370.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218819,0.8,24-05-16 10:18,r2016-05-24_10.18.36.538.wav_u2016-05-25_06.21.23.757370.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
219477,54.272,24-05-16 10:18,r2016-05-24_10.18.38.318.wav_u2016-05-24_13.04.27.436718.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218820,54.272,24-05-16 10:19,r2016-05-24_10.19.36.427.wav_u2016-05-25_06.21.28.859713.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218821,54.272,24-05-16 10:20,r2016-05-24_10.20.36.465.wav_u2016-05-25_06.21.34.096507.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218822,54.272,24-05-16 10:21,r2016-05-24_10.21.36.506.wav_u2016-05-25_06.21.38.297630.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218823,13.056,24-05-16 10:22,r2016-05-24_10.22.36.547.wav_u2016-05-25_06.21.39.575348.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218825,0.9,24-05-16 10:23,r2016-05-24_10.23.27.332.wav_u2016-05-25_06.21.44.157812.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218827,4.4,24-05-16 10:23,r2016-05-24_10.23.27.332.wav_u2016-05-25_06.21.44.157812.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218824,1.6,24-05-16 10:23,r2016-05-24_10.23.27.332.wav_u2016-05-25_06.21.44.157812.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218826,1.1,24-05-16 10:23,r2016-05-24_10.23.27.332.wav_u2016-05-25_06.21.44.157812.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218828,54.272,24-05-16 10:24,r2016-05-24_10.24.32.686.wav_u2016-05-25_06.21.48.716830.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218829,54.272,24-05-16 10:25,r2016-05-24_10.25.32.576.wav_u2016-05-25_06.21.53.258043.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218830,54.272,24-05-16 10:26,r2016-05-24_10.26.32.618.wav_u2016-05-25_06.21.58.648404.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218831,54.016,24-05-16 10:27,r2016-05-24_10.27.32.656.wav_u2016-05-25_06.22.02.785098.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218832,54.272,24-05-16 10:28,r2016-05-24_10.28.32.597.wav_u2016-05-25_06.22.08.336521.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218833,54.272,24-05-16 10:29,r2016-05-24_10.29.32.636.wav_u2016-05-25_06.22.13.660554.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218834,53.76,24-05-16 10:30,r2016-05-24_10.30.32.676.wav_u2016-05-25_06.22.18.484910.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218835,4.1,24-05-16 10:31,r2016-05-24_10.31.32.617.wav_u2016-05-25_06.22.23.445015.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218836,1.1,24-05-16 10:31,r2016-05-24_10.31.32.617.wav_u2016-05-25_06.22.23.445015.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218837,54.272,24-05-16 10:32,r2016-05-24_10.32.32.656.wav_u2016-05-25_06.22.27.182410.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218838,58.624,24-05-16 11:19,r2016-05-24_11.19.45.158.wav_u2016-05-25_06.22.32.730584.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218839,54.272,24-05-16 11:20,r2016-05-24_11.20.50.478.wav_u2016-05-25_06.22.47.450935.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218840,54.272,24-05-16 11:21,r2016-05-24_11.21.50.367.wav_u2016-05-25_06.22.51.846362.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218841,54.272,24-05-16 11:22,r2016-05-24_11.22.50.408.wav_u2016-05-25_06.22.57.155911.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218842,54.016,24-05-16 11:23,r2016-05-24_11.23.50.458.wav_u2016-05-25_06.23.02.647733.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218843,54.272,24-05-16 11:24,r2016-05-24_11.24.50.455.wav_u2016-05-25_06.23.08.597588.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218844,54.272,24-05-16 11:25,r2016-05-24_11.25.50.498.wav_u2016-05-25_06.23.14.068376.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218845,54.272,24-05-16 11:26,r2016-05-24_11.26.50.398.wav_u2016-05-25_06.23.20.105911.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218846,54.272,24-05-16 11:27,r2016-05-24_11.27.50.446.wav_u2016-05-25_06.23.27.086711.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218847,50.688,24-05-16 11:28,r2016-05-24_11.28.50.486.wav_u2016-05-25_06.23.31.627663.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218848,59.648,24-05-16 11:30,r2016-05-24_11.30.08.618.wav_u2016-05-25_06.23.40.366222.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218849,0.7,24-05-16 11:32,r2016-05-24_11.32.13.906.wav_u2016-05-25_06.23.49.596064.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218851,2.9,24-05-16 11:33,r2016-05-24_11.33.13.946.wav_u2016-05-25_06.23.54.125756.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218852,7.8,24-05-16 11:33,r2016-05-24_11.33.13.946.wav_u2016-05-25_06.23.54.125756.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218850,5,24-05-16 11:33,r2016-05-24_11.33.13.946.wav_u2016-05-25_06.23.54.125756.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218854,5.9,24-05-16 11:34,r2016-05-24_11.34.13.835.wav_u2016-05-25_06.23.58.990746.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218853,8.7,24-05-16 11:34,r2016-05-24_11.34.13.835.wav_u2016-05-25_06.23.58.990746.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218855,54.272,24-05-16 11:35,r2016-05-24_11.35.13.876.wav_u2016-05-25_06.24.03.696065.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218857,3.5,24-05-16 11:36,r2016-05-24_11.36.13.925.wav_u2016-05-25_06.24.10.053847.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218856,0.6,24-05-16 11:36,r2016-05-24_11.36.13.925.wav_u2016-05-25_06.24.10.053847.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218858,1.7,24-05-16 11:36,r2016-05-24_11.36.13.925.wav_u2016-05-25_06.24.10.053847.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218859,54.272,24-05-16 11:37,r2016-05-24_11.37.13.966.wav_u2016-05-25_06.24.18.066043.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218860,54.272,24-05-16 11:38,r2016-05-24_11.38.13.856.wav_u2016-05-25_06.24.47.365816.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218861,59.136,24-05-16 11:40,r2016-05-24_11.40.53.078.wav_u2016-05-25_06.25.34.535896.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218862,54.272,24-05-16 11:42,r2016-05-24_11.42.58.337.wav_u2016-05-25_06.26.26.963738.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218863,54.272,24-05-16 11:43,r2016-05-24_11.43.58.389.wav_u2016-05-25_06.26.38.622157.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218864,53.76,24-05-16 11:44,r2016-05-24_11.44.58.286.wav_u2016-05-25_06.26.48.652502.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218865,54.016,24-05-16 11:45,r2016-05-24_11.45.58.542.wav_u2016-05-25_06.26.58.560047.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218866,54.272,24-05-16 11:46,r2016-05-24_11.46.58.335.wav_u2016-05-25_06.27.08.979513.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218867,54.272,24-05-16 11:47,r2016-05-24_11.47.58.378.wav_u2016-05-25_06.27.20.829882.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218868,54.272,24-05-16 11:48,r2016-05-24_11.48.58.415.wav_u2016-05-25_06.27.39.589175.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218869,54.272,24-05-16 11:49,r2016-05-24_11.49.58.306.wav_u2016-05-25_06.27.52.414891.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218870,59.648,24-05-16 11:51,r2016-05-24_11.51.19.830.wav_u2016-05-25_06.28.26.907115.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218871,54.272,24-05-16 11:52,r2016-05-24_11.52.25.146.wav_u2016-05-25_06.28.38.596470.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218872,3.4,24-05-16 11:53,r2016-05-24_11.53.25.185.wav_u2016-05-25_06.28.54.765010.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218873,54.272,24-05-16 11:54,r2016-05-24_11.54.25.079.wav_u2016-05-25_06.29.07.094229.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218874,54.272,24-05-16 11:55,r2016-05-24_11.55.25.126.wav_u2016-05-25_06.29.20.716260.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218875,54.272,24-05-16 11:56,r2016-05-24_11.56.25.167.wav_u2016-05-25_06.29.37.877721.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218876,54.272,24-05-16 11:57,r2016-05-24_11.57.25.066.wav_u2016-05-25_06.29.50.523254.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218877,54.272,24-05-16 11:58,r2016-05-24_11.58.25.109.wav_u2016-05-25_06.30.22.378404.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218878,54.272,24-05-16 11:59,r2016-05-24_11.59.25.166.wav_u2016-05-25_06.30.36.767667.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218879,54.272,24-05-16 12:00,r2016-05-24_12.00.25.056.wav_u2016-05-25_06.30.42.909727.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218880,59.648,24-05-16 12:02,r2016-05-24_12.02.07.260.wav_u2016-05-25_06.31.18.458806.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218881,54.272,24-05-16 12:03,r2016-05-24_12.03.12.598.wav_u2016-05-25_06.31.23.719227.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218882,3.1,24-05-16 12:04,r2016-05-24_12.04.12.647.wav_u2016-05-25_06.31.29.181543.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218884,0.572,24-05-16 12:05,r2016-05-24_12.05.12.551.wav_u2016-05-25_06.31.34.629011.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218883,3.1,24-05-16 12:05,r2016-05-24_12.05.12.551.wav_u2016-05-25_06.31.34.629011.wav,8000,mosquito,an gambiae ss,Female,f,Single,3,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218885,54.272,24-05-16 12:06,r2016-05-24_12.06.12.601.wav_u2016-05-25_06.31.41.229245.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
218886,54.272,24-05-16 12:07,r2016-05-24_12.07.12.496.wav_u2016-05-25_06.31.46.408132.wav,8000,background,,,,,,,phone,Alcatel 4015X,Kenya,,Nairobi,USAMRU-K,culture
